Date,High,Low,Open,Close,Volume,Adj Close,Name
2017-10-30,42.01750183105469,40.93000030517578,40.97249984741211,41.68000030517578,178803200.0,39.55704879760742,AAPL
2017-10-31,42.412498474121094,41.73500061035156,41.974998474121094,42.2599983215332,144187200.0,40.10749816894531,AAPL
2017-11-01,42.48500061035156,41.40250015258789,42.467498779296875,41.72249984741211,134551200.0,39.597381591796875,AAPL
2017-11-02,42.125,41.31999969482422,41.650001525878906,42.02750015258789,165573600.0,39.886837005615234,AAPL
2017-11-03,43.564998626708984,42.779998779296875,43.5,43.125,237594400.0,40.928443908691406,AAPL
2017-11-06,43.747501373291016,42.93000030517578,43.092498779296875,43.5625,140105200.0,41.34366989135742,AAPL
2017-11-07,43.8125,43.400001525878906,43.477500915527344,43.70249938964844,97446000.0,41.47652816772461,AAPL
2017-11-08,44.060001373291016,43.58250045776367,43.665000915527344,44.060001373291016,97638000.0,41.815818786621094,AAPL
2017-11-09,44.025001525878906,43.28499984741211,43.77750015258789,43.970001220703125,117930400.0,41.730403900146484,AAPL
2017-11-10,43.845001220703125,43.567501068115234,43.77750015258789,43.66749954223633,100582000.0,41.5922966003418,AAPL
2017-11-13,43.625,43.349998474121094,43.375,43.49250030517578,67928400.0,41.42562484741211,AAPL
2017-11-14,43.369998931884766,42.79499816894531,43.2599983215332,42.834999084472656,99130000.0,40.79935836791992,AAPL
2017-11-15,42.58000183105469,42.095001220703125,42.49250030517578,42.27000045776367,116632400.0,40.261207580566406,AAPL
2017-11-16,42.967498779296875,42.57500076293945,42.79499816894531,42.775001525878906,94550000.0,40.74221420288086,AAPL
2017-11-17,42.84749984741211,42.40999984741211,42.7599983215332,42.537498474121094,87598000.0,40.51598358154297,AAPL
2017-11-20,42.63999938964844,42.38999938964844,42.5724983215332,42.494998931884766,65049600.0,40.47551345825195,AAPL
2017-11-21,43.42499923706055,42.69499969482422,42.69499969482422,43.28499984741211,100525200.0,41.22798156738281,AAPL
2017-11-22,43.75,43.26250076293945,43.34000015258789,43.7400016784668,102355600.0,41.661354064941406,AAPL
2017-11-24,43.875,43.662498474121094,43.775001525878906,43.74250030517578,56106800.0,41.66374206542969,AAPL
2017-11-27,43.77000045776367,43.334999084472656,43.76250076293945,43.522499084472656,82867200.0,41.454185485839844,AAPL
2017-11-28,43.717498779296875,42.96500015258789,43.57500076293945,43.26750183105469,105715200.0,41.211307525634766,AAPL
2017-11-29,43.22999954223633,41.790000915527344,43.157501220703125,42.369998931884766,166665600.0,40.3564567565918,AAPL
2017-11-30,43.03499984741211,42.11000061035156,42.60749816894531,42.962501525878906,166108800.0,40.92080307006836,AAPL
2017-12-01,42.91749954223633,42.125,42.48749923706055,42.76250076293945,159037200.0,40.73031234741211,AAPL
2017-12-04,43.154998779296875,42.407501220703125,43.119998931884766,42.45000076293945,130169600.0,40.432655334472656,AAPL
2017-12-05,42.880001068115234,42.099998474121094,42.26499938964844,42.40999984741211,109400800.0,40.394561767578125,AAPL
2017-12-06,42.54999923706055,41.6150016784668,41.875,42.252498626708984,114240000.0,40.24453353881836,AAPL
2017-12-07,42.61000061035156,42.227500915527344,42.25749969482422,42.33000183105469,102693200.0,40.318355560302734,AAPL
2017-12-08,42.75,42.20500183105469,42.622501373291016,42.342498779296875,93420800.0,40.330257415771484,AAPL
2017-12-11,43.22249984741211,42.1974983215332,42.29999923706055,43.16749954223633,141095200.0,41.116058349609375,AAPL
2017-12-12,43.09749984741211,42.8650016784668,43.037498474121094,42.92499923706055,77636800.0,40.88507080078125,AAPL
2017-12-13,43.3849983215332,43.0,43.125,43.067501068115234,95273600.0,41.02080535888672,AAPL
2017-12-14,43.282501220703125,42.912498474121094,43.099998474121094,43.05500030517578,81906000.0,41.008907318115234,AAPL
2017-12-15,43.54249954223633,43.1150016784668,43.407501220703125,43.49250030517578,160677200.0,41.42562484741211,AAPL
2017-12-18,44.29999923706055,43.71500015258789,43.720001220703125,44.10499954223633,117684400.0,42.009010314941406,AAPL
2017-12-19,43.84749984741211,43.522499084472656,43.75749969482422,43.6349983215332,109745600.0,41.56134033203125,AAPL
2017-12-20,43.85499954223633,43.3125,43.717498779296875,43.587501525878906,93902400.0,41.51609802246094,AAPL
2017-12-21,44.005001068115234,43.525001525878906,43.54249954223633,43.752498626708984,83799600.0,41.67325210571289,AAPL
2017-12-22,43.85499954223633,43.625,43.66999816894531,43.752498626708984,65397600.0,41.67325210571289,AAPL
2017-12-26,42.86750030517578,42.41999816894531,42.70000076293945,42.64250183105469,132742000.0,40.616004943847656,AAPL
2017-12-27,42.69499969482422,42.4275016784668,42.525001525878906,42.650001525878906,85992800.0,40.62314987182617,AAPL
2017-12-28,42.962501525878906,42.619998931884766,42.75,42.77000045776367,65920800.0,40.73744201660156,AAPL
2017-12-29,42.647499084472656,42.30500030517578,42.630001068115234,42.307498931884766,103999600.0,40.29692840576172,AAPL
2018-01-02,43.07500076293945,42.314998626708984,42.540000915527344,43.064998626708984,102223600.0,41.01842498779297,AAPL
2018-01-03,43.63750076293945,42.9900016784668,43.13249969482422,43.057498931884766,118071600.0,41.01127624511719,AAPL
2018-01-04,43.36750030517578,43.02000045776367,43.1349983215332,43.25749969482422,89738400.0,41.201778411865234,AAPL
2018-01-05,43.842498779296875,43.26250076293945,43.36000061035156,43.75,94640000.0,41.670867919921875,AAPL
2018-01-08,43.90250015258789,43.48249816894531,43.587501525878906,43.587501525878906,82271200.0,41.51609802246094,AAPL
2018-01-09,43.76499938964844,43.352500915527344,43.63750076293945,43.58250045776367,86336000.0,41.511329650878906,AAPL
2018-01-10,43.57500076293945,43.25,43.290000915527344,43.5724983215332,95839600.0,41.50180435180664,AAPL
2018-01-11,43.872501373291016,43.622501373291016,43.647499084472656,43.81999969482422,74670800.0,41.737545013427734,AAPL
2018-01-12,44.34000015258789,43.912498474121094,44.04499816894531,44.272499084472656,101672400.0,42.168548583984375,AAPL
2018-01-16,44.84749984741211,44.03499984741211,44.474998474121094,44.04750061035156,118263600.0,41.9542350769043,AAPL
2018-01-17,44.8125,43.76750183105469,44.037498474121094,44.775001525878906,137547200.0,42.64716339111328,AAPL
2018-01-18,45.025001525878906,44.5625,44.842498779296875,44.814998626708984,124773600.0,42.685264587402344,AAPL
2018-01-19,44.89500045776367,44.352500915527344,44.65250015258789,44.6150016784668,129700400.0,42.4947624206543,AAPL
2018-01-22,44.44499969482422,44.150001525878906,44.32500076293945,44.25,108434400.0,42.14712142944336,AAPL
2018-01-23,44.86000061035156,44.20500183105469,44.32500076293945,44.2599983215332,130756400.0,42.156639099121094,AAPL
2018-01-24,44.32500076293945,43.29999923706055,44.3125,43.55500030517578,204420400.0,41.48514175415039,AAPL
2018-01-25,43.73749923706055,42.63249969482422,43.627498626708984,42.77750015258789,166116000.0,40.74458694458008,AAPL
2018-01-26,43.0,42.51499938964844,43.0,42.877498626708984,156572000.0,40.83983612060547,AAPL
2018-01-29,42.540000915527344,41.76750183105469,42.540000915527344,41.9900016784668,202561600.0,39.9945182800293,AAPL
2018-01-30,41.842498779296875,41.17499923706055,41.38249969482422,41.74250030517578,184192800.0,39.7587776184082,AAPL
2018-01-31,42.11000061035156,41.625,41.717498779296875,41.85749816894531,129915600.0,39.86832046508789,AAPL
2018-02-01,42.154998779296875,41.689998626708984,41.79249954223633,41.94499969482422,188923200.0,39.951656341552734,AAPL
2018-02-02,41.70000076293945,40.025001525878906,41.5,40.125,346375200.0,38.218143463134766,AAPL
2018-02-05,40.970001220703125,39.0,39.775001525878906,39.122501373291016,290954000.0,37.26329040527344,AAPL
2018-02-06,40.93000030517578,38.5,38.70750045776367,40.75749969482422,272975200.0,38.820587158203125,AAPL
2018-02-07,40.849998474121094,39.76750183105469,40.772499084472656,39.8849983215332,206434400.0,37.98955154418945,AAPL
2018-02-08,40.25,38.75749969482422,40.0724983215332,38.787498474121094,217562000.0,36.94419479370117,AAPL
2018-02-09,39.47249984741211,37.560001373291016,39.26750183105469,39.102500915527344,282690400.0,37.396080017089844,AAPL
2018-02-12,40.97249984741211,39.377498626708984,39.625,40.6775016784668,243278000.0,38.90235137939453,AAPL
2018-02-13,41.1875,40.412498474121094,40.48749923706055,41.084999084472656,130196800.0,39.292076110839844,AAPL
2018-02-14,41.8849983215332,40.720001220703125,40.7599983215332,41.842498779296875,162579600.0,40.016510009765625,AAPL
2018-02-15,43.272499084472656,42.25,42.4474983215332,43.247501373291016,204588800.0,41.360191345214844,AAPL
2018-02-16,43.70500183105469,42.942501068115234,43.09000015258789,43.10749816894531,160704400.0,41.2263069152832,AAPL
2018-02-20,43.564998626708984,42.85499954223633,43.01250076293945,42.962501525878906,135722000.0,41.087646484375,AAPL
2018-02-21,43.529998779296875,42.752498626708984,43.20750045776367,42.76750183105469,149886400.0,40.90114974975586,AAPL
2018-02-22,43.48749923706055,42.9275016784668,42.95000076293945,43.125,123967600.0,41.24304962158203,AAPL
2018-02-23,43.912498474121094,43.3849983215332,43.41749954223633,43.875,135249600.0,41.96031188964844,AAPL
2018-02-26,44.84749984741211,44.0525016784668,44.087501525878906,44.74250030517578,152648800.0,42.78996276855469,AAPL
2018-02-27,45.119998931884766,44.540000915527344,44.775001525878906,44.59749984741211,155712400.0,42.651283264160156,AAPL
2018-02-28,45.154998779296875,44.51250076293945,44.814998626708984,44.529998779296875,151128400.0,42.586727142333984,AAPL
2018-03-01,44.94499969482422,43.165000915527344,44.6349983215332,43.75,195208000.0,41.84077072143555,AAPL
2018-03-02,44.07500076293945,43.11249923706055,43.20000076293945,44.0525016784668,153816000.0,42.13007354736328,AAPL
2018-03-05,44.435001373291016,43.630001068115234,43.8025016784668,44.20500183105469,113605600.0,42.275917053222656,AAPL
2018-03-06,44.5625,44.032501220703125,44.477500915527344,44.16749954223633,95154000.0,42.240047454833984,AAPL
2018-03-07,43.962501525878906,43.567501068115234,43.73500061035156,43.75749969482422,126814000.0,41.84794998168945,AAPL
2018-03-08,44.279998779296875,43.76750183105469,43.869998931884766,44.23500061035156,95096400.0,42.30460739135742,AAPL
2018-03-09,45.0,44.34749984741211,44.4900016784668,44.994998931884766,128740800.0,43.031436920166016,AAPL
2018-03-12,45.59749984741211,45.0525016784668,45.0724983215332,45.43000030517578,128828400.0,43.44746398925781,AAPL
2018-03-13,45.875,44.810001373291016,45.647499084472656,44.99250030517578,126774000.0,43.029052734375,AAPL
2018-03-14,45.130001068115234,44.45249938964844,45.08000183105469,44.61000061035156,117473600.0,42.663238525390625,AAPL
2018-03-15,45.060001373291016,44.51750183105469,44.625,44.662498474121094,90975200.0,42.71345138549805,AAPL
2018-03-16,44.779998779296875,44.404998779296875,44.662498474121094,44.505001068115234,157618800.0,42.56282043457031,AAPL
2018-03-19,44.36750030517578,43.415000915527344,44.33000183105469,43.82500076293945,133787200.0,41.91249465942383,AAPL
2018-03-20,44.20000076293945,43.73500061035156,43.810001373291016,43.810001373291016,78597600.0,41.898155212402344,AAPL
